leg_idx,registration,orig_registration,assigned_registration,tail_swap,is_ground_activity,ident,aircraft_type,body_type,origin,destination,orig_scheduled_out,orig_scheduled_in,shift_min,new_scheduled_out,new_scheduled_in
2795,A6-EVN,A6-EVN,A6-EVN,False,False,UAE501,A388,WB,BOM,DXB,2026-07-09T22:55:00+00:00,2026-07-10T02:00:00+00:00,40,2026-07-09T23:35:00+00:00,2026-07-10T02:40:00+00:00
2796,A6-EVN,A6-EVN,A6-EVN,False,False,UAE448,A388,WB,DXB,AKL,2026-07-10T06:15:00+00:00,2026-07-10T22:05:00+00:00,-15,2026-07-10T06:00:00+00:00,2026-07-10T21:50:00+00:00
2797,A6-EVN,A6-EVN,A6-EVN,False,False,UAE449,A388,WB,AKL,DXB,2026-07-11T08:30:00+00:00,2026-07-12T01:35:00+00:00,-15,2026-07-11T08:15:00+00:00,2026-07-12T01:20:00+00:00
2798,A6-EVN,A6-EVN,A6-EVN,False,False,UAE215,A388,WB,DXB,LAX,2026-07-12T04:20:00+00:00,2026-07-12T21:15:00+00:00,5,2026-07-12T04:25:00+00:00,2026-07-12T21:20:00+00:00
2799,A6-EVN,A6-EVN,A6-EVN,False,False,UAE216,A388,WB,LAX,DXB,2026-07-12T23:40:00+00:00,2026-07-13T16:00:00+00:00,5,2026-07-12T23:45:00+00:00,2026-07-13T16:05:00+00:00
2800,A6-EVO,A6-EVO,A6-EVO,False,False,UAE51,A388,WB,DXB,MUC,2026-07-06T12:20:00+00:00,2026-07-06T18:40:00+00:00,0,2026-07-06T12:20:00+00:00,2026-07-06T18:40:00+00:00
2801,A6-EVO,A6-EVO,A6-EVO,False,False,UAE52,A388,WB,MUC,DXB,2026-07-06T20:30:00+00:00,2026-07-07T02:40:00+00:00,0,2026-07-06T20:30:00+00:00,2026-07-07T02:40:00+00:00
2802,A6-EOH,A6-EVO,A6-EOH,True,False,UAE448,A388,WB,DXB,AKL,2026-07-07T06:15:00+00:00,2026-07-07T22:05:00+00:00,60,2026-07-07T07:15:00+00:00,2026-07-07T23:05:00+00:00
2803,A6-EEO,A6-EVO,A6-EEO,True,False,UAE449,A388,WB,AKL,DXB,2026-07-08T08:30:00+00:00,2026-07-09T01:35:00+00:00,60,2026-07-08T09:30:00+00:00,2026-07-09T02:35:00+00:00
2804,A6-EEN,A6-EVO,A6-EEN,True,False,UAE412,A388,WB,DXB,SYD,2026-07-09T06:10:00+00:00,2026-07-09T20:05:00+00:00,0,2026-07-09T06:10:00+00:00,2026-07-09T20:05:00+00:00
2805,A6-EVO,A6-EVO,A6-EVO,False,False,UAE412,A388,WB,SYD,CHC,2026-07-09T21:50:00+00:00,2026-07-10T00:55:00+00:00,0,2026-07-09T21:50:00+00:00,2026-07-10T00:55:00+00:00
2806,A6-EVO,A6-EVO,A6-EVO,False,False,UAE413,A388,WB,CHC,SYD,2026-07-10T05:20:00+00:00,2026-07-10T08:40:00+00:00,0,2026-07-10T05:20:00+00:00,2026-07-10T08:40:00+00:00
2807,A6-EVO,A6-EVO,A6-EVO,False,False,UAE413,A388,WB,SYD,DXB,2026-07-10T10:45:00+00:00,2026-07-11T01:15:00+00:00,0,2026-07-10T10:45:00+00:00,2026-07-11T01:15:00+00:00
2808,A6-EVO,A6-EVO,A6-EVO,False,False,UAE225,A388,WB,DXB,SFO,2026-07-11T04:25:00+00:00,2026-07-11T21:00:00+00:00,10,2026-07-11T04:35:00+00:00,2026-07-11T21:10:00+00:00
2809,A6-EVO,A6-EVO,A6-EVO,False,False,UAE226,A388,WB,SFO,DXB,2026-07-12T00:05:00+00:00,2026-07-12T16:20:00+00:00,10,2026-07-12T00:15:00+00:00,2026-07-12T16:30:00+00:00
2810,A6-EVP,A6-EVP,A6-EVP,False,False,UAE3,A388,WB,DXB,LHR,2026-07-06T10:15:00+00:00,2026-07-06T17:40:00+00:00,0,2026-07-06T10:15:00+00:00,2026-07-06T17:40:00+00:00
2811,A6-EVP,A6-EVP,A6-EVP,False,False,UAE4,A388,WB,LHR,DXB,2026-07-06T19:40:00+00:00,2026-07-07T02:50:00+00:00,0,2026-07-06T19:40:00+00:00,2026-07-07T02:50:00+00:00
2812,A6-EVP,A6-EVP,A6-EVP,False,False,UAE261,A388,WB,DXB,GRU,2026-07-07T04:30:00+00:00,2026-07-07T20:15:00+00:00,-60,2026-07-07T03:30:00+00:00,2026-07-07T19:15:00+00:00
2813,A6-EVP,A6-EVP,A6-EVP,False,False,UAE262,A388,WB,GRU,DXB,2026-07-08T04:05:00+00:00,2026-07-08T19:05:00+00:00,-60,2026-07-08T03:05:00+00:00,2026-07-08T18:05:00+00:00
2814,A6-EDP,A6-EVP,A6-EDP,True,False,UAE215,A388,WB,DXB,LAX,2026-07-09T04:10:00+00:00,2026-07-09T21:15:00+00:00,0,2026-07-09T04:10:00+00:00,2026-07-09T21:15:00+00:00
2815,A6-EDP,A6-EVP,A6-EDP,True,False,UAE216,A388,WB,LAX,DXB,2026-07-09T23:40:00+00:00,2026-07-10T16:00:00+00:00,0,2026-07-09T23:40:00+00:00,2026-07-10T16:00:00+00:00
2816,A6-EVP,A6-EVP,A6-EVP,False,False,UAE318,A388,WB,DXB,NRT,2026-07-10T22:40:00+00:00,2026-07-11T08:35:00+00:00,0,2026-07-10T22:40:00+00:00,2026-07-11T08:35:00+00:00
2817,A6-EVP,A6-EVP,A6-EVP,False,False,UAE319,A388,WB,NRT,DXB,2026-07-11T13:30:00+00:00,2026-07-12T00:05:00+00:00,0,2026-07-11T13:30:00+00:00,2026-07-12T00:05:00+00:00
2818,A6-EVP,A6-EVP,A6-EVP,False,False,UAE87,A388,WB,DXB,ZRH,2026-07-12T04:40:00+00:00,2026-07-12T11:30:00+00:00,60,2026-07-12T05:40:00+00:00,2026-07-12T12:30:00+00:00
2819,A6-EVP,A6-EVP,A6-EVP,False,False,UAE88,A388,WB,ZRH,DXB,2026-07-12T13:30:00+00:00,2026-07-12T19:45:00+00:00,60,2026-07-12T14:30:00+00:00,2026-07-12T20:45:00+00:00
2820,A6-EDF,A6-EVQ,A6-EDF,True,False,UAE212,A388,WB,IAH,DXB,2026-07-06T00:35:00+00:00,2026-07-06T16:00:00+00:00,-35,2026-07-06T00:00:00+00:00,2026-07-06T15:25:00+00:00
2821,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE414,A388,WB,DXB,SYD,2026-07-06T22:15:00+00:00,2026-07-07T12:05:00+00:00,0,2026-07-06T22:15:00+00:00,2026-07-07T12:05:00+00:00
2822,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE415,A388,WB,SYD,DXB,2026-07-07T20:00:00+00:00,2026-07-08T10:10:00+00:00,0,2026-07-07T20:00:00+00:00,2026-07-08T10:10:00+00:00
2823,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE51,A388,WB,DXB,MUC,2026-07-08T12:20:00+00:00,2026-07-08T18:40:00+00:00,0,2026-07-08T12:20:00+00:00,2026-07-08T18:40:00+00:00
2824,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE52,A388,WB,MUC,DXB,2026-07-08T20:30:00+00:00,2026-07-09T02:40:00+00:00,0,2026-07-08T20:30:00+00:00,2026-07-09T02:40:00+00:00
2825,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE77,A388,WB,DXB,NCE,2026-07-09T04:40:00+00:00,2026-07-09T11:30:00+00:00,0,2026-07-09T04:40:00+00:00,2026-07-09T11:30:00+00:00
2826,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE78,A388,WB,NCE,DXB,2026-07-09T13:50:00+00:00,2026-07-09T20:20:00+00:00,0,2026-07-09T13:50:00+00:00,2026-07-09T20:20:00+00:00
2827,A6-EVQ,A6-EVQ,A6-EVQ,False,True,*EVQ,A388,WB,DXB,DXB,2026-07-09T21:50:00+00:00,2026-07-12T10:35:00+00:00,0,2026-07-09T21:50:00+00:00,2026-07-12T10:35:00+00:00
2828,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE91,A388,WB,DXB,MXP,2026-07-12T11:35:00+00:00,2026-07-12T18:15:00+00:00,0,2026-07-12T11:35:00+00:00,2026-07-12T18:15:00+00:00
2829,A6-EVQ,A6-EVQ,A6-EVQ,False,False,UAE92,A388,WB,MXP,DXB,2026-07-12T20:15:00+00:00,2026-07-13T02:20:00+00:00,0,2026-07-12T20:15:00+00:00,2026-07-13T02:20:00+00:00
2830,A6-EVR,A6-EVR,A6-EVR,False,False,UAE500,A388,WB,DXB,BOM,2026-07-06T17:40:00+00:00,2026-07-06T20:55:00+00:00,0,2026-07-06T17:40:00+00:00,2026-07-06T20:55:00+00:00
2831,A6-EVR,A6-EVR,A6-EVR,False,False,UAE501,A388,WB,BOM,DXB,2026-07-06T22:55:00+00:00,2026-07-07T02:00:00+00:00,0,2026-07-06T22:55:00+00:00,2026-07-07T02:00:00+00:00
2832,A6-EVR,A6-EVR,A6-EVR,False,False,UAE211,A388,WB,DXB,IAH,2026-07-07T05:15:00+00:00,2026-07-07T21:50:00+00:00,0,2026-07-07T05:15:00+00:00,2026-07-07T21:50:00+00:00
2833,A6-EVR,A6-EVR,A6-EVR,False,False,UAE212,A388,WB,IAH,DXB,2026-07-08T00:35:00+00:00,2026-07-08T16:00:00+00:00,0,2026-07-08T00:35:00+00:00,2026-07-08T16:00:00+00:00
2834,A6-EVR,A6-EVR,A6-EVR,False,False,UAE203,A388,WB,DXB,JFK,2026-07-08T22:35:00+00:00,2026-07-09T12:50:00+00:00,-15,2026-07-08T22:20:00+00:00,2026-07-09T12:35:00+00:00
2835,A6-EVR,A6-EVR,A6-EVR,False,False,UAE204,A388,WB,JFK,DXB,2026-07-09T15:20:00+00:00,2026-07-10T04:25:00+00:00,-15,2026-07-09T15:05:00+00:00,2026-07-10T04:10:00+00:00
2836,A6-EVR,A6-EVR,A6-EVR,False,False,UAE434,A388,WB,DXB,BNE,2026-07-10T06:35:00+00:00,2026-07-10T20:25:00+00:00,0,2026-07-10T06:35:00+00:00,2026-07-10T20:25:00+00:00
2837,A6-EVR,A6-EVR,A6-EVR,False,False,UAE435,A388,WB,BNE,DXB,2026-07-11T11:00:00+00:00,2026-07-12T01:20:00+00:00,0,2026-07-11T11:00:00+00:00,2026-07-12T01:20:00+00:00
2838,A6-EVR,A6-EVR,A6-EVR,False,False,UAE225,A388,WB,DXB,SFO,2026-07-12T04:25:00+00:00,2026-07-12T21:00:00+00:00,45,2026-07-12T05:10:00+00:00,2026-07-12T21:45:00+00:00
2839,A6-EVS,A6-EVS,A6-EVS,False,False,UAE448,A388,WB,DXB,AKL,2026-07-06T06:15:00+00:00,2026-07-06T22:05:00+00:00,0,2026-07-06T06:15:00+00:00,2026-07-06T22:05:00+00:00
2840,A6-EVS,A6-EVS,A6-EVS,False,False,UAE449,A388,WB,AKL,DXB,2026-07-07T08:30:00+00:00,2026-07-08T01:35:00+00:00,0,2026-07-07T08:30:00+00:00,2026-07-08T01:35:00+00:00
2841,A6-EVS,A6-EVS,A6-EVS,False,True,*EVS,A388,WB,DXB,DXB,2026-07-08T03:05:00+00:00,2026-07-09T03:25:00+00:00,0,2026-07-08T03:05:00+00:00,2026-07-09T03:25:00+00:00
2842,A6-EVS,A6-EVS,A6-EVS,False,False,UAE225,A388,WB,DXB,SFO,2026-07-09T04:25:00+00:00,2026-07-09T21:00:00+00:00,0,2026-07-09T04:25:00+00:00,2026-07-09T21:00:00+00:00
2843,A6-EVS,A6-EVS,A6-EVS,False,False,UAE226,A388,WB,SFO,DXB,2026-07-10T00:05:00+00:00,2026-07-10T16:20:00+00:00,0,2026-07-10T00:05:00+00:00,2026-07-10T16:20:00+00:00
2844,A6-EVS,A6-EVS,A6-EVS,False,False,UAE408,A388,WB,DXB,MEL,2026-07-10T22:40:00+00:00,2026-07-11T11:50:00+00:00,-5,2026-07-10T22:35:00+00:00,2026-07-11T11:45:00+00:00
2845,A6-EVS,A6-EVS,A6-EVS,False,False,UAE409,A388,WB,MEL,DXB,2026-07-11T19:15:00+00:00,2026-07-12T09:05:00+00:00,-5,2026-07-11T19:10:00+00:00,2026-07-12T09:00:00+00:00
2846,A6-EUV,A6-EVS,A6-EUV,True,False,UAE5,A388,WB,DXB,LHR,2026-07-12T11:45:00+00:00,2026-07-12T19:15:00+00:00,0,2026-07-12T11:45:00+00:00,2026-07-12T19:15:00+00:00
2847,A6-EUV,A6-EVS,A6-EUV,True,False,UAE6,A388,WB,LHR,DXB,2026-07-12T21:15:00+00:00,2026-07-13T04:25:00+00:00,0,2026-07-12T21:15:00+00:00,2026-07-13T04:25:00+00:00
2848,A6-EWA,A6-EWA,A6-EWA,False,False,UAE255,B77L,WB,BCN,MEX,2026-07-06T09:05:00+00:00,2026-07-06T21:05:00+00:00,0,2026-07-06T09:05:00+00:00,2026-07-06T21:05:00+00:00
2849,A6-EWA,A6-EWA,A6-EWA,False,False,UAE256,B77L,WB,MEX,BCN,2026-07-07T00:45:00+00:00,2026-07-07T11:45:00+00:00,0,2026-07-07T00:45:00+00:00,2026-07-07T11:45:00+00:00
2850,A6-EWA,A6-EWA,A6-EWA,False,False,UAE256,B77L,WB,BCN,DXB,2026-07-07T13:40:00+00:00,2026-07-07T20:30:00+00:00,0,2026-07-07T13:40:00+00:00,2026-07-07T20:30:00+00:00
2851,A6-EWA,A6-EWA,A6-EWA,False,False,UAE221,B77L,WB,DXB,DFW,2026-07-07T22:10:00+00:00,2026-07-08T14:40:00+00:00,0,2026-07-07T22:10:00+00:00,2026-07-08T14:40:00+00:00
2852,A6-EWA,A6-EWA,A6-EWA,False,False,UAE222,B77L,WB,DFW,DXB,2026-07-08T17:15:00+00:00,2026-07-09T08:35:00+00:00,0,2026-07-08T17:15:00+00:00,2026-07-09T08:35:00+00:00
2853,A6-EWA,A6-EWA,A6-EWA,False,False,UAE328,B77L,WB,DXB,SZX,2026-07-10T07:00:00+00:00,2026-07-10T14:40:00+00:00,0,2026-07-10T07:00:00+00:00,2026-07-10T14:40:00+00:00
2854,A6-EWA,A6-EWA,A6-EWA,False,False,UAE329,B77L,WB,SZX,DXB,2026-07-10T16:45:00+00:00,2026-07-11T00:20:00+00:00,0,2026-07-10T16:45:00+00:00,2026-07-11T00:20:00+00:00
2855,A6-EWA,A6-EWA,A6-EWA,False,False,UAE219,B77L,WB,DXB,MCO,2026-07-11T22:50:00+00:00,2026-07-12T14:25:00+00:00,0,2026-07-11T22:50:00+00:00,2026-07-12T14:25:00+00:00
2856,A6-EWB,A6-EWB,A6-EWB,False,False,UAE220,B77L,WB,MCO,DXB,2026-07-06T00:50:00+00:00,2026-07-06T15:25:00+00:00,0,2026-07-06T00:50:00+00:00,2026-07-06T15:25:00+00:00
2857,A6-EWB,A6-EWB,A6-EWB,False,False,UAE213,B77L,WB,DXB,MIA,2026-07-06T21:55:00+00:00,2026-07-07T14:00:00+00:00,0,2026-07-06T21:55:00+00:00,2026-07-07T14:00:00+00:00
2858,A6-EWB,A6-EWB,A6-EWB,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-07T16:35:00+00:00,2026-07-07T20:10:00+00:00,0,2026-07-07T16:35:00+00:00,2026-07-07T20:10:00+00:00
2859,A6-EWB,A6-EWB,A6-EWB,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-07T22:15:00+00:00,2026-07-08T01:50:00+00:00,0,2026-07-07T22:15:00+00:00,2026-07-08T01:50:00+00:00
2860,A6-EWB,A6-EWB,A6-EWB,False,False,UAE214,B77L,WB,MIA,DXB,2026-07-08T03:55:00+00:00,2026-07-08T18:40:00+00:00,0,2026-07-08T03:55:00+00:00,2026-07-08T18:40:00+00:00
2861,A6-EWB,A6-EWB,A6-EWB,False,False,UAE221,B77L,WB,DXB,DFW,2026-07-08T22:10:00+00:00,2026-07-09T14:40:00+00:00,0,2026-07-08T22:10:00+00:00,2026-07-09T14:40:00+00:00
2862,A6-EWB,A6-EWB,A6-EWB,False,False,UAE222,B77L,WB,DFW,DXB,2026-07-09T17:15:00+00:00,2026-07-10T08:35:00+00:00,0,2026-07-09T17:15:00+00:00,2026-07-10T08:35:00+00:00
2863,A6-EWB,A6-EWB,A6-EWB,False,False,UAE213,B77L,WB,DXB,MIA,2026-07-10T22:15:00+00:00,2026-07-11T14:00:00+00:00,0,2026-07-10T22:15:00+00:00,2026-07-11T14:00:00+00:00
2864,A6-EWB,A6-EWB,A6-EWB,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-11T16:35:00+00:00,2026-07-11T20:10:00+00:00,0,2026-07-11T16:35:00+00:00,2026-07-11T20:10:00+00:00
2865,A6-EWB,A6-EWB,A6-EWB,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-11T22:15:00+00:00,2026-07-12T01:50:00+00:00,0,2026-07-11T22:15:00+00:00,2026-07-12T01:50:00+00:00
2866,A6-EWB,A6-EWB,A6-EWB,False,False,UAE214,B77L,WB,MIA,DXB,2026-07-12T03:55:00+00:00,2026-07-12T18:40:00+00:00,0,2026-07-12T03:55:00+00:00,2026-07-12T18:40:00+00:00
2867,A6-EWB,A6-EWB,A6-EWB,False,False,UAE221,B77L,WB,DXB,DFW,2026-07-12T22:40:00+00:00,2026-07-13T14:40:00+00:00,0,2026-07-12T22:40:00+00:00,2026-07-13T14:40:00+00:00
2868,A6-EWC,A6-EWC,A6-EWC,False,False,UAE925,B77L,WB,DXB,CAI,2026-07-07T18:00:00+00:00,2026-07-07T21:50:00+00:00,0,2026-07-07T18:00:00+00:00,2026-07-07T21:50:00+00:00
2869,A6-EWC,A6-EWC,A6-EWC,False,False,UAE926,B77L,WB,CAI,DXB,2026-07-07T23:45:00+00:00,2026-07-08T03:10:00+00:00,0,2026-07-07T23:45:00+00:00,2026-07-08T03:10:00+00:00
2870,A6-EWC,A6-EWC,A6-EWC,False,False,UAE328,B77L,WB,DXB,SZX,2026-07-08T07:00:00+00:00,2026-07-08T14:40:00+00:00,0,2026-07-08T07:00:00+00:00,2026-07-08T14:40:00+00:00
2871,A6-EWC,A6-EWC,A6-EWC,False,False,UAE329,B77L,WB,SZX,DXB,2026-07-08T16:45:00+00:00,2026-07-09T00:20:00+00:00,0,2026-07-08T16:45:00+00:00,2026-07-09T00:20:00+00:00
2872,A6-EWC,A6-EWC,A6-EWC,False,False,UAE221,B77L,WB,DXB,DFW,2026-07-09T22:10:00+00:00,2026-07-10T14:40:00+00:00,-35,2026-07-09T21:35:00+00:00,2026-07-10T14:05:00+00:00
2873,A6-EWC,A6-EWC,A6-EWC,False,False,UAE222,B77L,WB,DFW,DXB,2026-07-10T17:15:00+00:00,2026-07-11T08:35:00+00:00,-35,2026-07-10T16:40:00+00:00,2026-07-11T08:00:00+00:00
2874,A6-EWC,A6-EWC,A6-EWC,False,False,UAE213,B77L,WB,DXB,MIA,2026-07-11T22:15:00+00:00,2026-07-12T14:00:00+00:00,0,2026-07-11T22:15:00+00:00,2026-07-12T14:00:00+00:00
2875,A6-EWC,A6-EWC,A6-EWC,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-12T16:35:00+00:00,2026-07-12T20:10:00+00:00,0,2026-07-12T16:35:00+00:00,2026-07-12T20:10:00+00:00
2876,A6-EWC,A6-EWC,A6-EWC,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-12T22:15:00+00:00,2026-07-13T01:50:00+00:00,0,2026-07-12T22:15:00+00:00,2026-07-13T01:50:00+00:00
2877,A6-EWD,A6-EWD,A6-EWD,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-06T16:35:00+00:00,2026-07-06T20:10:00+00:00,0,2026-07-06T16:35:00+00:00,2026-07-06T20:10:00+00:00
2878,A6-EWD,A6-EWD,A6-EWD,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-06T22:15:00+00:00,2026-07-07T01:50:00+00:00,0,2026-07-06T22:15:00+00:00,2026-07-07T01:50:00+00:00
2879,A6-EWD,A6-EWD,A6-EWD,False,False,UAE214,B77L,WB,MIA,DXB,2026-07-07T03:55:00+00:00,2026-07-07T18:40:00+00:00,0,2026-07-07T03:55:00+00:00,2026-07-07T18:40:00+00:00
2880,A6-EWD,A6-EWD,A6-EWD,False,False,UAE255,B77L,WB,DXB,BCN,2026-07-07T23:10:00+00:00,2026-07-08T06:35:00+00:00,0,2026-07-07T23:10:00+00:00,2026-07-08T06:35:00+00:00
2881,A6-EWD,A6-EWD,A6-EWD,False,False,UAE255,B77L,WB,BCN,MEX,2026-07-08T09:05:00+00:00,2026-07-08T21:05:00+00:00,0,2026-07-08T09:05:00+00:00,2026-07-08T21:05:00+00:00
2882,A6-EWD,A6-EWD,A6-EWD,False,False,UAE256,B77L,WB,MEX,BCN,2026-07-09T00:45:00+00:00,2026-07-09T11:45:00+00:00,0,2026-07-09T00:45:00+00:00,2026-07-09T11:45:00+00:00
2883,A6-EWD,A6-EWD,A6-EWD,False,False,UAE256,B77L,WB,BCN,DXB,2026-07-09T13:40:00+00:00,2026-07-09T20:30:00+00:00,0,2026-07-09T13:40:00+00:00,2026-07-09T20:30:00+00:00
2884,A6-EWD,A6-EWD,A6-EWD,False,False,UAE219,B77L,WB,DXB,MCO,2026-07-09T22:15:00+00:00,2026-07-10T14:25:00+00:00,0,2026-07-09T22:15:00+00:00,2026-07-10T14:25:00+00:00
2885,A6-EWD,A6-EWD,A6-EWD,False,False,UAE220,B77L,WB,MCO,DXB,2026-07-11T00:50:00+00:00,2026-07-11T15:25:00+00:00,0,2026-07-11T00:50:00+00:00,2026-07-11T15:25:00+00:00
2886,A6-EWD,A6-EWD,A6-EWD,False,False,UAE221,B77L,WB,DXB,DFW,2026-07-11T22:40:00+00:00,2026-07-12T14:40:00+00:00,0,2026-07-11T22:40:00+00:00,2026-07-12T14:40:00+00:00
2887,A6-EWD,A6-EWD,A6-EWD,False,False,UAE222,B77L,WB,DFW,DXB,2026-07-12T17:15:00+00:00,2026-07-13T08:35:00+00:00,0,2026-07-12T17:15:00+00:00,2026-07-13T08:35:00+00:00
2888,A6-EWE,A6-EWE,A6-EWE,False,False,UAE256,B77L,WB,MEX,BCN,2026-07-06T00:45:00+00:00,2026-07-06T11:45:00+00:00,-35,2026-07-06T00:10:00+00:00,2026-07-06T11:10:00+00:00
2889,A6-EWE,A6-EWE,A6-EWE,False,False,UAE256,B77L,WB,BCN,DXB,2026-07-06T13:40:00+00:00,2026-07-06T20:30:00+00:00,-35,2026-07-06T13:05:00+00:00,2026-07-06T19:55:00+00:00
2890,A6-EWE,A6-EWE,A6-EWE,False,False,UAE723,B77L,WB,DXB,ADD,2026-07-07T06:40:00+00:00,2026-07-07T10:45:00+00:00,0,2026-07-07T06:40:00+00:00,2026-07-07T10:45:00+00:00
2891,A6-EWE,A6-EWE,A6-EWE,False,False,UAE724,B77L,WB,ADD,DXB,2026-07-07T13:00:00+00:00,2026-07-07T17:15:00+00:00,0,2026-07-07T13:00:00+00:00,2026-07-07T17:15:00+00:00
2892,A6-EWE,A6-EWE,A6-EWE,False,False,UAE219,B77L,WB,DXB,MCO,2026-07-07T22:15:00+00:00,2026-07-08T14:25:00+00:00,0,2026-07-07T22:15:00+00:00,2026-07-08T14:25:00+00:00
2893,A6-EWE,A6-EWE,A6-EWE,False,False,UAE220,B77L,WB,MCO,DXB,2026-07-09T00:50:00+00:00,2026-07-09T15:25:00+00:00,0,2026-07-09T00:50:00+00:00,2026-07-09T15:25:00+00:00
2894,A6-EWE,A6-EWE,A6-EWE,False,True,*EWE,B77L,WB,DXB,DXB,2026-07-09T16:55:00+00:00,2026-07-10T21:50:00+00:00,0,2026-07-09T16:55:00+00:00,2026-07-10T21:50:00+00:00
2895,A6-EWE,A6-EWE,A6-EWE,False,False,UAE219,B77L,WB,DXB,MCO,2026-07-10T22:50:00+00:00,2026-07-11T14:25:00+00:00,0,2026-07-10T22:50:00+00:00,2026-07-11T14:25:00+00:00
2896,A6-EWE,A6-EWE,A6-EWE,False,False,UAE220,B77L,WB,MCO,DXB,2026-07-12T00:50:00+00:00,2026-07-12T15:25:00+00:00,0,2026-07-12T00:50:00+00:00,2026-07-12T15:25:00+00:00
2897,A6-EWF,A6-EWF,A6-EWF,False,False,UAE222,B77L,WB,DFW,DXB,2026-07-06T17:15:00+00:00,2026-07-07T08:35:00+00:00,25,2026-07-06T17:40:00+00:00,2026-07-07T09:00:00+00:00
2898,A6-EWF,A6-EWF,A6-EWF,False,False,UAE213,B77L,WB,DXB,MIA,2026-07-07T21:55:00+00:00,2026-07-08T14:00:00+00:00,0,2026-07-07T21:55:00+00:00,2026-07-08T14:00:00+00:00
2899,A6-EWF,A6-EWF,A6-EWF,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-08T16:35:00+00:00,2026-07-08T20:10:00+00:00,0,2026-07-08T16:35:00+00:00,2026-07-08T20:10:00+00:00
2900,A6-EWF,A6-EWF,A6-EWF,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-08T22:15:00+00:00,2026-07-09T01:50:00+00:00,0,2026-07-08T22:15:00+00:00,2026-07-09T01:50:00+00:00
2901,A6-EWF,A6-EWF,A6-EWF,False,False,UAE214,B77L,WB,MIA,DXB,2026-07-09T03:55:00+00:00,2026-07-09T18:40:00+00:00,0,2026-07-09T03:55:00+00:00,2026-07-09T18:40:00+00:00
2902,A6-EWF,A6-EWF,A6-EWF,False,False,UAE213,B77L,WB,DXB,MIA,2026-07-09T21:55:00+00:00,2026-07-10T14:00:00+00:00,0,2026-07-09T21:55:00+00:00,2026-07-10T14:00:00+00:00
2903,A6-EWF,A6-EWF,A6-EWF,False,False,UAE213,B77L,WB,MIA,BOG,2026-07-10T16:35:00+00:00,2026-07-10T20:10:00+00:00,0,2026-07-10T16:35:00+00:00,2026-07-10T20:10:00+00:00
2904,A6-EWF,A6-EWF,A6-EWF,False,False,UAE214,B77L,WB,BOG,MIA,2026-07-10T22:15:00+00:00,2026-07-11T01:50:00+00:00,0,2026-07-10T22:15:00+00:00,2026-07-11T01:50:00+00:00
2905,A6-EWF,A6-EWF,A6-EWF,False,False,UAE214,B77L,WB,MIA,DXB,2026-07-11T03:55:00+00:00,2026-07-11T18:40:00+00:00,0,2026-07-11T03:55:00+00:00,2026-07-11T18:40:00+00:00
2906,A6-EWF,A6-EWF,A6-EWF,False,True,*EWF,B77L,WB,DXB,DXB,2026-07-11T20:10:00+00:00,2026-07-12T19:55:00+00:00,0,2026-07-11T20:10:00+00:00,2026-07-12T19:55:00+00:00
2907,A6-EWF,A6-EWF,A6-EWF,False,False,UAE219,B77L,WB,DXB,MCO,2026-07-12T22:50:00+00:00,2026-07-13T14:25:00+00:00,0,2026-07-12T22:50:00+00:00,2026-07-13T14:25:00+00:00
2908,A6-EWG,A6-EWG,A6-EWG,False,False,UAE328,B772,WB,DXB,SZX,2026-07-06T07:00:00+00:00,2026-07-06T14:40:00+00:00,0,2026-07-06T07:00:00+00:00,2026-07-06T14:40:00+00:00
2909,A6-EWG,A6-EWG,A6-EWG,False,False,UAE329,B772,WB,SZX,DXB,2026-07-06T16:45:00+00:00,2026-07-07T00:20:00+00:00,0,2026-07-06T16:45:00+00:00,2026-07-07T00:20:00+00:00
2910,A6-EWG,A6-EWG,A6-EWG,False,False,UAE328,B77W,WB,DXB,SZX,2026-07-07T07:00:00+00:00,2026-07-07T14:40:00+00:00,0,2026-07-07T07:00:00+00:00,2026-07-07T14:40:00+00:00
2911,A6-EWG,A6-EWG,A6-EWG,False,False,UAE329,B772,WB,SZX,DXB,2026-07-07T16:45:00+00:00,2026-07-08T00:20:00+00:00,0,2026-07-07T16:45:00+00:00,2026-07-08T00:20:00+00:00
