arc_idx,assigned_registration,outbound_assigned_registration,inbound_orig_reg,outbound_orig_reg,tail_swap,aircraft_type,body_type,inbound_ident,outbound_ident,arr,dep,ground_min,is_long_towed,stand
2359,A6-EUJ,A6-EUJ,A6-EUJ,A6-EUJ,False,A388,WB,UAE569,UAE372,2026-07-08T03:05:00+00:00,2026-07-08T05:40:00+00:00,155.0,False,Contact
2361,A6-EUJ,A6-EUJ,A6-EUJ,A6-EUJ,False,A388,WB,UAE373,UAE87,2026-07-08T20:50:00+00:00,2026-07-09T04:40:00+00:00,470.0,False,Contact
2363,A6-EUJ,A6-EUJ,A6-EUJ,A6-EUJ,False,A388,WB,UAE88,UAE414,2026-07-09T20:15:00+00:00,2026-07-09T22:15:00+00:00,120.0,False,Contact
2365,A6-EUJ,A6-EUJ,A6-EUJ,A6-EUJ,False,A388,WB,UAE415,UAE91,2026-07-11T10:10:00+00:00,2026-07-11T11:35:00+00:00,85.0,False,Contact
2367,A6-EUJ,A6-EUJ,A6-EUJ,A6-EUJ,False,A388,WB,UAE92,UAE261,2026-07-12T02:20:00+00:00,2026-07-12T05:05:00+00:00,165.0,False,Contact
2368,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE8,UAE408,2026-07-06T15:15:00+00:00,2026-07-06T22:40:00+00:00,445.0,False,Contact
2370,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE409,UAE91,2026-07-08T09:05:00+00:00,2026-07-08T11:35:00+00:00,150.0,False,Contact
2372,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE92,UAE211,2026-07-09T02:20:00+00:00,2026-07-09T05:15:00+00:00,175.0,False,Contact
2374,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE212,UAE903,2026-07-10T16:00:00+00:00,2026-07-11T09:45:00+00:00,1065.0,True,Towed
2376,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE904,UAE7,2026-07-11T19:00:00+00:00,2026-07-11T22:30:00+00:00,210.0,False,Contact
2378,A6-EUK,A6-EUK,A6-EUK,A6-EUK,False,A388,WB,UAE8,UAE408,2026-07-12T15:15:00+00:00,2026-07-12T22:40:00+00:00,445.0,False,Contact
2380,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE762,UAE77,2026-07-06T19:40:00+00:00,2026-07-07T04:40:00+00:00,540.0,False,Contact
2382,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE78,UAE761,2026-07-07T19:59:00+00:00,2026-07-08T00:05:00+00:00,246.0,False,Contact
2384,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE762,UAE761,2026-07-08T19:40:00+00:00,2026-07-09T00:05:00+00:00,265.0,False,Contact
2386,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE762,UAE151,2026-07-09T19:40:00+00:00,2026-07-10T04:20:00+00:00,520.0,False,Contact
2388,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE152,UAE761,2026-07-10T19:45:00+00:00,2026-07-11T00:05:00+00:00,260.0,False,Contact
2390,A6-EUM,A6-EUM,A6-EUM,A6-EUM,False,A388,WB,UAE762,*EUM,2026-07-11T19:40:00+00:00,2026-07-11T21:10:00+00:00,90.0,False,Contact
2391,A6-EUN,A6-EUN,A6-EUN,A6-EUN,False,A388,WB,UAE377,UAE398,2026-07-07T02:00:00+00:00,2026-07-07T05:10:00+00:00,190.0,False,Contact
2393,A6-EUN,A6-EUN,A6-EUN,A6-EUN,False,A388,WB,UAE399,UAE398,2026-07-08T01:35:00+00:00,2026-07-08T05:10:00+00:00,215.0,False,Contact
2395,A6-EUN,A6-EUN,A6-EUN,A6-EUN,False,A388,WB,UAE399,*EUN,2026-07-09T01:35:00+00:00,2026-07-09T03:05:00+00:00,90.0,False,Contact
2396,A6-EUN,A6-EUN,A6-EUN,A6-EUN,False,A388,WB,*EUN,UAE398,2026-07-12T04:10:00+00:00,2026-07-12T05:10:00+00:00,60.0,False,Contact
2398,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE369,UAE376,2026-07-06T20:45:00+00:00,2026-07-06T23:50:00+00:00,185.0,False,Contact
2400,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE377,UAE376,2026-07-08T02:00:00+00:00,2026-07-08T23:50:00+00:00,1310.0,True,Contact
2402,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE377,UAE703,2026-07-10T02:00:00+00:00,2026-07-10T06:35:00+00:00,275.0,False,Contact
2404,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE704,UAE923,2026-07-11T00:25:00+00:00,2026-07-11T11:15:00+00:00,650.0,True,Towed
2406,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE924,UAE368,2026-07-11T20:40:00+00:00,2026-07-11T23:10:00+00:00,150.0,False,Contact
2408,A6-EUO,A6-EUO,A6-EUO,A6-EUO,False,A388,WB,UAE369,UAE368,2026-07-12T20:45:00+00:00,2026-07-12T23:10:00+00:00,145.0,False,Contact
2410,A6-EUQ,A6-EUQ,A6-EUQ,A6-EUQ,False,A388,WB,UAE399,UAE368,2026-07-07T01:35:00+00:00,2026-07-07T23:10:00+00:00,1295.0,True,Towed
2412,A6-EUQ,A6-EUQ,A6-EUQ,A6-EUQ,False,A388,WB,UAE369,UAE398,2026-07-08T20:45:00+00:00,2026-07-09T05:10:00+00:00,505.0,False,Contact
2414,A6-EUQ,A6-EUQ,A6-EUQ,A6-EUQ,False,A388,WB,UAE399,UAE398,2026-07-10T01:35:00+00:00,2026-07-10T05:10:00+00:00,215.0,False,Contact
2416,A6-EUQ,A6-EUQ,A6-EUQ,A6-EUQ,False,A388,WB,UAE399,UAE398,2026-07-11T01:35:00+00:00,2026-07-11T05:10:00+00:00,215.0,False,Contact
2421,A6-EUR,A6-EUR,A6-EUR,A6-EUR,False,A388,WB,UAE413,UAE1,2026-07-08T01:15:00+00:00,2026-07-08T03:45:00+00:00,150.0,False,Contact
2423,A6-EUR,A6-EUR,A6-EUR,A6-EUR,False,A388,WB,UAE2,*EUR,2026-07-08T20:35:00+00:00,2026-07-08T22:05:00+00:00,90.0,False,Contact
2424,A6-EUR,A6-EUR,A6-EUR,A6-EUR,False,A388,WB,*EUR,UAE408,2026-07-09T21:40:00+00:00,2026-07-09T22:40:00+00:00,60.0,False,Contact
2426,A6-EUR,A6-EUR,A6-EUR,A6-EUR,False,A388,WB,UAE409,UAE5,2026-07-11T09:05:00+00:00,2026-07-11T11:45:00+00:00,160.0,False,Contact
2428,A6-EUR,A6-EUR,A6-EUR,A6-EUR,False,A388,WB,UAE6,UAE434,2026-07-12T04:25:00+00:00,2026-07-12T06:35:00+00:00,130.0,False,Contact
2430,A6-EUS,A6-EUS,A6-EUS,A6-EUS,False,A388,WB,UAE2,UAE225,2026-07-06T20:35:00+00:00,2026-07-07T04:25:00+00:00,470.0,False,Contact
2432,A6-EUS,A6-EUS,A6-EUS,A6-EUS,False,A388,WB,UAE226,UAE7,2026-07-08T16:20:00+00:00,2026-07-08T22:30:00+00:00,370.0,False,Contact
2434,A6-EUS,A6-EUS,A6-EUS,A6-EUS,False,A388,WB,UAE8,*EUS,2026-07-09T15:40:00+00:00,2026-07-09T17:10:00+00:00,90.0,False,Contact
2435,A6-EUS,A6-EUS,A6-EUS,A6-EUS,False,A388,WB,*EUS,UAE203,2026-07-10T21:35:00+00:00,2026-07-10T22:35:00+00:00,60.0,False,Contact
2437,A6-EUS,A6-EUS,A6-EUS,A6-EUS,False,A388,WB,UAE204,UAE448,2026-07-12T04:25:00+00:00,2026-07-12T06:15:00+00:00,110.0,False,Contact
2438,A6-EUT,A6-EUT,A6-EUT,A6-EUT,False,A388,WB,*EUT,UAE5,2026-07-07T10:45:00+00:00,2026-07-07T11:45:00+00:00,60.0,False,Contact
2440,A6-EUT,A6-EUT,A6-EUT,A6-EUT,False,A388,WB,UAE6,UAE5,2026-07-08T04:25:00+00:00,2026-07-08T11:45:00+00:00,440.0,False,Contact
2442,A6-EUT,A6-EUT,A6-EUT,A6-EUT,False,A388,WB,UAE6,UAE3,2026-07-09T04:25:00+00:00,2026-07-09T10:15:00+00:00,350.0,False,Contact
2444,A6-EUT,A6-EUT,A6-EUT,A6-EUT,False,A388,WB,UAE4,UAE412,2026-07-10T02:50:00+00:00,2026-07-10T06:10:00+00:00,200.0,False,Contact
2448,A6-EUT,A6-EUT,A6-EUT,A6-EUT,False,A388,WB,UAE413,UAE3,2026-07-12T01:15:00+00:00,2026-07-12T10:15:00+00:00,540.0,False,Contact
2450,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE415,UAE51,2026-07-07T10:10:00+00:00,2026-07-07T12:20:00+00:00,130.0,False,Contact
2452,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE52,UAE77,2026-07-08T02:40:00+00:00,2026-07-08T04:40:00+00:00,120.0,False,Contact
2454,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE78,UAE414,2026-07-08T19:59:00+00:00,2026-07-08T22:15:00+00:00,136.0,False,Contact
2456,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE415,UAE568,2026-07-10T10:10:00+00:00,2026-07-10T17:15:00+00:00,425.0,False,Contact
2458,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE569,UAE372,2026-07-11T03:05:00+00:00,2026-07-11T05:40:00+00:00,155.0,False,Contact
2460,A6-EUU,A6-EUU,A6-EUU,A6-EUU,False,A388,WB,UAE373,UAE412,2026-07-11T20:50:00+00:00,2026-07-12T06:10:00+00:00,560.0,False,Contact
2462,A6-EUV,A6-EUV,A6-EUV,A6-EUV,False,A388,WB,UAE407,*EUV,2026-07-07T01:15:00+00:00,2026-07-07T02:45:00+00:00,90.0,False,Contact
2463,A6-EUV,A6-EUV,A6-EUV,A6-EUV,False,A388,WB,*EUV,UAE568,2026-07-08T16:15:00+00:00,2026-07-08T17:15:00+00:00,60.0,False,Contact
2465,A6-EUV,A6-EUV,A6-EUV,A6-EUV,False,A388,WB,UAE569,UAE261,2026-07-09T03:05:00+00:00,2026-07-09T04:30:00+00:00,85.0,False,Contact
2467,A6-EUV,A6-EUV,A6-EUV,A6-EUV,False,A388,WB,UAE262,UAE414,2026-07-10T19:00:00+00:00,2026-07-10T22:15:00+00:00,195.0,False,Contact
2469,A6-EUV,A6-EUV,A6-EUV,A6-EUV,False,A388,WB,UAE415,UAE568,2026-07-12T10:10:00+00:00,2026-07-12T17:15:00+00:00,425.0,False,Contact
2474,A6-EUW,A6-EUW,A6-EUW,A6-EUW,False,A388,WB,UAE413,UAE215,2026-07-10T01:15:00+00:00,2026-07-10T04:20:00+00:00,185.0,False,Contact
2476,A6-EUW,A6-EUW,A6-EUW,A6-EUW,False,A388,WB,UAE216,UAE203,2026-07-11T16:00:00+00:00,2026-07-11T22:35:00+00:00,395.0,False,Contact
2479,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE40,UAE39,2026-07-06T20:55:00+00:00,2026-07-07T03:45:00+00:00,410.0,False,Contact
2481,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE40,UAE39,2026-07-07T20:55:00+00:00,2026-07-08T03:45:00+00:00,410.0,False,Contact
2483,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE40,UAE39,2026-07-08T20:55:00+00:00,2026-07-09T03:45:00+00:00,410.0,False,Contact
2485,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE40,UAE39,2026-07-09T21:20:00+00:00,2026-07-10T03:45:00+00:00,385.0,False,Contact
2487,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE40,UAE703,2026-07-10T20:55:00+00:00,2026-07-11T06:35:00+00:00,580.0,True,Towed
2489,A6-EUX,A6-EUX,A6-EUX,A6-EUX,False,A388,WB,UAE704,UAE39,2026-07-12T00:25:00+00:00,2026-07-12T03:45:00+00:00,200.0,False,Contact
2493,A6-EVA,A6-EVA,A6-EVA,A6-EVA,False,A388,WB,UAE152,*EVA,2026-07-08T19:45:00+00:00,2026-07-08T21:15:00+00:00,90.0,False,Contact
2494,A6-EVA,A6-EVA,A6-EVA,A6-EVA,False,A388,WB,*EVA,UAE703,2026-07-12T05:35:00+00:00,2026-07-12T06:35:00+00:00,60.0,False,Contact
2497,A6-EVB,A6-EVB,A6-EVB,A6-EVB,False,A388,WB,UAE56,UAE368,2026-07-06T20:10:00+00:00,2026-07-06T23:10:00+00:00,180.0,False,Contact
2499,A6-EVB,A6-EVB,A6-EVB,A6-EVB,False,A388,WB,UAE369,UAE55,2026-07-07T20:45:00+00:00,2026-07-08T04:30:00+00:00,465.0,False,Contact
2501,A6-EVB,A6-EVB,A6-EVB,A6-EVB,False,A388,WB,UAE56,UAE368,2026-07-08T20:10:00+00:00,2026-07-08T23:10:00+00:00,180.0,False,Contact
2503,A6-EVB,A6-EVB,A6-EVB,A6-EVB,False,A388,WB,UAE369,UAE368,2026-07-09T20:45:00+00:00,2026-07-09T23:10:00+00:00,145.0,False,Contact
2505,A6-EVB,A6-EVB,A6-EVB,A6-EVB,False,A388,WB,UAE369,UAE368,2026-07-10T20:45:00+00:00,2026-07-10T23:10:00+00:00,145.0,False,Contact
2508,A6-EVC,A6-EVC,A6-EVC,A6-EVC,False,A388,WB,UAE435,UAE406,2026-07-09T01:20:00+00:00,2026-07-09T06:05:00+00:00,285.0,False,Contact
2510,A6-EVC,A6-EVC,A6-EVC,A6-EVC,False,A388,WB,UAE407,*EVC,2026-07-11T01:15:00+00:00,2026-07-11T02:45:00+00:00,90.0,False,Contact
2512,A6-EVD,A6-EVD,A6-EVD,A6-EVD,False,A388,WB,UAE226,UAE318,2026-07-07T16:20:00+00:00,2026-07-07T22:40:00+00:00,380.0,False,Contact
2514,A6-EVD,A6-EVD,A6-EVD,A6-EVD,False,A388,WB,UAE319,UAE448,2026-07-09T00:05:00+00:00,2026-07-09T06:15:00+00:00,370.0,False,Contact
2516,A6-EVD,A6-EVD,A6-EVD,A6-EVD,False,A388,WB,UAE449,UAE211,2026-07-11T01:35:00+00:00,2026-07-11T05:30:00+00:00,235.0,False,Contact
2518,A6-EVD,A6-EVD,A6-EVD,A6-EVD,False,A388,WB,UAE212,UAE500,2026-07-12T16:00:00+00:00,2026-07-12T17:40:00+00:00,100.0,False,Contact
2521,A6-EVE,A6-EVE,A6-EVE,A6-EVE,False,A388,WB,UAE407,UAE406,2026-07-08T01:15:00+00:00,2026-07-08T06:05:00+00:00,290.0,False,Contact
2523,A6-EVE,A6-EVE,A6-EVE,A6-EVE,False,A388,WB,UAE407,*EVE,2026-07-10T01:15:00+00:00,2026-07-10T02:45:00+00:00,90.0,False,Contact
2524,A6-EVE,A6-EVE,A6-EVE,A6-EVE,False,A388,WB,*EVE,UAE412,2026-07-11T05:10:00+00:00,2026-07-11T06:10:00+00:00,60.0,False,Contact
2528,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE262,UAE412,2026-07-06T19:05:00+00:00,2026-07-07T06:10:00+00:00,665.0,True,Towed
2532,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE413,UAE151,2026-07-09T01:15:00+00:00,2026-07-09T04:20:00+00:00,185.0,False,Contact
2534,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE152,UAE7,2026-07-09T20:15:00+00:00,2026-07-09T22:30:00+00:00,135.0,False,Contact
2536,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE8,UAE500,2026-07-10T15:15:00+00:00,2026-07-10T17:40:00+00:00,145.0,False,Contact
2538,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE501,UAE127,2026-07-11T02:00:00+00:00,2026-07-11T04:55:00+00:00,175.0,False,Contact
2540,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE128,UAE1,2026-07-11T19:25:00+00:00,2026-07-12T03:45:00+00:00,500.0,False,Contact
2542,A6-EVF,A6-EVF,A6-EVF,A6-EVF,False,B38M,NB,UAE2,UAE203,2026-07-12T20:35:00+00:00,2026-07-12T22:35:00+00:00,120.0,False,Contact
2544,A6-EVG,A6-EVG,A6-EVG,A6-EVG,False,A388,WB,UAE152,UAE203,2026-07-06T19:45:00+00:00,2026-07-06T22:35:00+00:00,170.0,False,Contact
2546,A6-EVG,A6-EVG,A6-EVG,A6-EVG,False,A388,WB,UAE204,UAE448,2026-07-08T04:25:00+00:00,2026-07-08T06:15:00+00:00,110.0,False,Contact
2548,A6-EVG,A6-EVG,A6-EVG,A6-EVG,False,A388,WB,UAE449,UAE372,2026-07-10T01:35:00+00:00,2026-07-10T05:40:00+00:00,245.0,False,Contact
2550,A6-EVG,A6-EVG,A6-EVG,A6-EVG,False,A388,WB,UAE373,UAE1,2026-07-10T20:50:00+00:00,2026-07-11T03:45:00+00:00,415.0,False,Contact
2552,A6-EVG,A6-EVG,A6-EVG,A6-EVG,False,A388,WB,UAE2,UAE211,2026-07-11T20:35:00+00:00,2026-07-12T05:30:00+00:00,535.0,False,Contact
2553,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,UAE204,UAE91,2026-07-07T04:25:00+00:00,2026-07-07T11:35:00+00:00,430.0,False,Contact
2555,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,UAE92,UAE927,2026-07-08T02:20:00+00:00,2026-07-08T04:15:00+00:00,115.0,False,Contact
2557,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,UAE928,*EVH,2026-07-08T13:30:00+00:00,2026-07-08T15:00:00+00:00,90.0,False,Contact
2558,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,*EVH,UAE3,2026-07-10T09:15:00+00:00,2026-07-10T10:15:00+00:00,60.0,False,Contact
2560,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,UAE4,UAE261,2026-07-11T02:50:00+00:00,2026-07-11T05:05:00+00:00,135.0,False,Contact
2562,A6-EVH,A6-EVH,A6-EVH,A6-EVH,False,A388,WB,UAE262,UAE414,2026-07-12T19:00:00+00:00,2026-07-12T22:15:00+00:00,195.0,False,Contact
2564,A6-EVJ,A6-EVJ,A6-EVJ,A6-EVJ,False,A388,WB,UAE262,UAE225,2026-07-07T19:05:00+00:00,2026-07-08T04:25:00+00:00,560.0,False,Contact
2566,A6-EVJ,A6-EVJ,A6-EVJ,A6-EVJ,False,A388,WB,UAE226,UAE318,2026-07-09T16:20:00+00:00,2026-07-09T22:40:00+00:00,380.0,False,Contact
2568,A6-EVJ,A6-EVJ,A6-EVJ,A6-EVJ,False,A388,WB,UAE319,UAE215,2026-07-11T00:05:00+00:00,2026-07-11T04:20:00+00:00,255.0,False,Contact
2571,A6-EVK,A6-EVK,A6-EVK,A6-EVK,False,A388,WB,UAE569,UAE372,2026-07-07T03:05:00+00:00,2026-07-07T05:40:00+00:00,155.0,False,Contact
2573,A6-EVK,A6-EVK,A6-EVK,A6-EVK,False,A388,WB,UAE373,UAE215,2026-07-07T20:50:00+00:00,2026-07-08T04:10:00+00:00,440.0,False,Contact
2575,A6-EVK,A6-EVK,A6-EVK,A6-EVK,False,A388,WB,UAE216,UAE5,2026-07-09T16:00:00+00:00,2026-07-10T11:45:00+00:00,1185.0,True,Towed
2577,A6-EVK,A6-EVK,A6-EVK,A6-EVK,False,A388,WB,UAE6,UAE434,2026-07-11T04:25:00+00:00,2026-07-11T06:35:00+00:00,130.0,False,Contact
2580,A6-EVL,A6-EVL,A6-EVL,A6-EVL,False,A388,WB,UAE319,UAE261,2026-07-08T00:05:00+00:00,2026-07-08T04:30:00+00:00,265.0,False,Contact
2582,A6-EVL,A6-EVL,A6-EVL,A6-EVL,False,A388,WB,UAE262,UAE225,2026-07-09T19:05:00+00:00,2026-07-10T04:25:00+00:00,560.0,False,Contact
2584,A6-EVL,A6-EVL,A6-EVL,A6-EVL,False,A388,WB,UAE226,UAE414,2026-07-11T16:20:00+00:00,2026-07-11T22:15:00+00:00,355.0,False,Contact
2586,A6-EVM,A6-EVM,A6-EVM,A6-EVM,False,A388,WB,UAE4,*EVM,2026-07-08T02:50:00+00:00,2026-07-08T04:20:00+00:00,90.0,False,Contact
2588,A6-EVN,A6-EVN,A6-EVN,A6-EVN,False,A388,WB,UAE212,UAE414,2026-07-07T16:00:00+00:00,2026-07-07T22:15:00+00:00,375.0,False,Contact
2590,A6-EVN,A6-EVN,A6-EVN,A6-EVN,False,A388,WB,UAE415,UAE500,2026-07-09T10:10:00+00:00,2026-07-09T17:40:00+00:00,450.0,False,Contact
2592,A6-EVN,A6-EVN,A6-EVN,A6-EVN,False,A388,WB,UAE501,UAE448,2026-07-10T02:00:00+00:00,2026-07-10T06:15:00+00:00,255.0,False,Contact
2594,A6-EVN,A6-EVN,A6-EVN,A6-EVN,False,A388,WB,UAE449,UAE215,2026-07-12T01:35:00+00:00,2026-07-12T04:20:00+00:00,165.0,False,Contact
2597,A6-EVO,A6-EVO,A6-EVO,A6-EVO,False,A388,WB,UAE52,UAE448,2026-07-07T02:40:00+00:00,2026-07-07T06:15:00+00:00,215.0,False,Contact
2599,A6-EVO,A6-EVO,A6-EVO,A6-EVO,False,A388,WB,UAE449,UAE412,2026-07-09T01:35:00+00:00,2026-07-09T06:10:00+00:00,275.0,False,Contact
2603,A6-EVO,A6-EVO,A6-EVO,A6-EVO,False,A388,WB,UAE413,UAE225,2026-07-11T01:15:00+00:00,2026-07-11T04:25:00+00:00,190.0,False,Contact
2606,A6-EVP,A6-EVP,A6-EVP,A6-EVP,False,A388,WB,UAE4,UAE261,2026-07-07T02:50:00+00:00,2026-07-07T04:30:00+00:00,100.0,False,Contact
2608,A6-EVP,A6-EVP,A6-EVP,A6-EVP,False,A388,WB,UAE262,UAE215,2026-07-08T19:05:00+00:00,2026-07-09T04:10:00+00:00,545.0,False,Contact
2610,A6-EVP,A6-EVP,A6-EVP,A6-EVP,False,A388,WB,UAE216,UAE318,2026-07-10T16:00:00+00:00,2026-07-10T22:40:00+00:00,400.0,False,Contact
2612,A6-EVP,A6-EVP,A6-EVP,A6-EVP,False,A388,WB,UAE319,UAE87,2026-07-12T00:05:00+00:00,2026-07-12T04:40:00+00:00,275.0,False,Contact
2614,A6-EVQ,A6-EVQ,A6-EVQ,A6-EVQ,False,A388,WB,UAE212,UAE414,2026-07-06T16:00:00+00:00,2026-07-06T22:15:00+00:00,375.0,False,Contact
2616,A6-EVQ,A6-EVQ,A6-EVQ,A6-EVQ,False,A388,WB,UAE415,UAE51,2026-07-08T10:10:00+00:00,2026-07-08T12:20:00+00:00,130.0,False,Contact
2618,A6-EVQ,A6-EVQ,A6-EVQ,A6-EVQ,False,A388,WB,UAE52,UAE77,2026-07-09T02:40:00+00:00,2026-07-09T04:40:00+00:00,120.0,False,Contact
2620,A6-EVQ,A6-EVQ,A6-EVQ,A6-EVQ,False,A388,WB,UAE78,*EVQ,2026-07-09T20:20:00+00:00,2026-07-09T21:50:00+00:00,90.0,False,Contact
2621,A6-EVQ,A6-EVQ,A6-EVQ,A6-EVQ,False,A388,WB,*EVQ,UAE91,2026-07-12T10:35:00+00:00,2026-07-12T11:35:00+00:00,60.0,False,Contact
2624,A6-EVR,A6-EVR,A6-EVR,A6-EVR,False,A388,WB,UAE501,UAE211,2026-07-07T02:00:00+00:00,2026-07-07T05:15:00+00:00,195.0,False,Contact
2626,A6-EVR,A6-EVR,A6-EVR,A6-EVR,False,A388,WB,UAE212,UAE203,2026-07-08T16:00:00+00:00,2026-07-08T22:35:00+00:00,395.0,False,Contact
2628,A6-EVR,A6-EVR,A6-EVR,A6-EVR,False,A388,WB,UAE204,UAE434,2026-07-10T04:25:00+00:00,2026-07-10T06:35:00+00:00,130.0,False,Contact
2630,A6-EVR,A6-EVR,A6-EVR,A6-EVR,False,A388,WB,UAE435,UAE225,2026-07-12T01:20:00+00:00,2026-07-12T04:25:00+00:00,185.0,False,Contact
2632,A6-EVS,A6-EVS,A6-EVS,A6-EVS,False,A388,WB,UAE449,*EVS,2026-07-08T01:35:00+00:00,2026-07-08T03:05:00+00:00,90.0,False,Contact
2633,A6-EVS,A6-EVS,A6-EVS,A6-EVS,False,A388,WB,*EVS,UAE225,2026-07-09T03:25:00+00:00,2026-07-09T04:25:00+00:00,60.0,False,Contact
2635,A6-EVS,A6-EVS,A6-EVS,A6-EVS,False,A388,WB,UAE226,UAE408,2026-07-10T16:20:00+00:00,2026-07-10T22:40:00+00:00,380.0,False,Contact
2637,A6-EVS,A6-EVS,A6-EVS,A6-EVS,False,A388,WB,UAE409,UAE5,2026-07-12T09:05:00+00:00,2026-07-12T11:45:00+00:00,160.0,False,Contact
2641,A6-EWA,A6-EWA,A6-EWA,A6-EWA,False,B77L,WB,UAE256,UAE221,2026-07-07T20:30:00+00:00,2026-07-07T22:10:00+00:00,100.0,False,Contact
2643,A6-EWA,A6-EWA,A6-EWA,A6-EWA,False,B77L,WB,UAE222,UAE328,2026-07-09T08:35:00+00:00,2026-07-10T07:00:00+00:00,1345.0,True,Towed
2645,A6-EWA,A6-EWA,A6-EWA,A6-EWA,False,B77L,WB,UAE329,UAE219,2026-07-11T00:20:00+00:00,2026-07-11T22:50:00+00:00,1350.0,True,Towed
2646,A6-EWB,A6-EWB,A6-EWB,A6-EWB,False,B77L,WB,UAE220,UAE213,2026-07-06T15:25:00+00:00,2026-07-06T21:55:00+00:00,390.0,False,Contact
2650,A6-EWB,A6-EWB,A6-EWB,A6-EWB,False,B77L,WB,UAE214,UAE221,2026-07-08T18:40:00+00:00,2026-07-08T22:10:00+00:00,210.0,False,Contact
2652,A6-EWB,A6-EWB,A6-EWB,A6-EWB,False,B77L,WB,UAE222,UAE213,2026-07-10T08:35:00+00:00,2026-07-10T22:15:00+00:00,820.0,True,Contact
2656,A6-EWB,A6-EWB,A6-EWB,A6-EWB,False,B77L,WB,UAE214,UAE221,2026-07-12T18:40:00+00:00,2026-07-12T22:40:00+00:00,240.0,False,Contact
2658,A6-EWC,A6-EWC,A6-EWC,A6-EWC,False,B77L,WB,UAE926,UAE328,2026-07-08T03:10:00+00:00,2026-07-08T07:00:00+00:00,230.0,False,Contact
2660,A6-EWC,A6-EWC,A6-EWC,A6-EWC,False,B77L,WB,UAE329,UAE221,2026-07-09T00:20:00+00:00,2026-07-09T22:10:00+00:00,1310.0,True,Large
2662,A6-EWC,A6-EWC,A6-EWC,A6-EWC,False,B77L,WB,UAE222,UAE213,2026-07-11T08:35:00+00:00,2026-07-11T22:15:00+00:00,820.0,True,Contact
2667,A6-EWD,A6-EWD,A6-EWD,A6-EWD,False,B77L,WB,UAE214,UAE255,2026-07-07T18:40:00+00:00,2026-07-07T23:10:00+00:00,270.0,False,Contact
2671,A6-EWD,A6-EWD,A6-EWD,A6-EWD,False,B77L,WB,UAE256,UAE219,2026-07-09T20:30:00+00:00,2026-07-09T22:15:00+00:00,105.0,False,Contact
2673,A6-EWD,A6-EWD,A6-EWD,A6-EWD,False,B77L,WB,UAE220,UAE221,2026-07-11T15:25:00+00:00,2026-07-11T22:40:00+00:00,435.0,False,Contact
2676,A6-EWE,A6-EWE,A6-EWE,A6-EWE,False,B77L,WB,UAE256,UAE723,2026-07-06T20:30:00+00:00,2026-07-07T06:40:00+00:00,610.0,True,Towed
